,budget,homepage,id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,genres_list,genres_count,genres_unique,new_keys,companies,country,language,year,profit,roi
2960,11000000,,80271,en,LOL,"In a world connected by YouTube, iTunes, and Facebook, Lola and her friends navigate the peer pressures of high school romance and friendship while dodging their sometimes overbearing and confused parents. When Lola's mom, Anne, ""accidentally"" reads her teenage daughter's racy journal, she realizes just how wide their communication gap has grown.",31.763201,2012-02-10,11000000,97.0,Released,"You can change your status, but not your heart.",LOL,5.9,881,"['Drama', 'Comedy', 'Romance']",3,Drama,"['coming of age', 'mother daughter relationship', 'teen movie', 'teenager', 'based on film', 'working mom', 'woman director']","['Double Feature Films', 'Mandate Pictures', 'PIC Agency', 'Lol Productions']",['United States of America'],['en'],2012.0,11000000,100.0
2962,7400000,,14395,hi,कभी अलविदा ना कहना,"Dev and Maya are both married to different people. Settled into a life of domestic ritual, and convinced that they are happy in their respective relationships, they still yearn for something deeper and more meaningful, which is precisely what they find in each other.",3.246903,2006-08-11,7400000,193.0,Released,A Love.... That Broke All Relationships,Kabhi Alvida Naa Kehna,6.1,42,"['Drama', 'Romance']",2,Drama,"['adultery', 'extramarital affair']","['Yash Raj Films', 'Dharma Productions']",['India'],"['en', 'hi']",2006.0,7400000,100.0
2963,14000000,,24137,en,An Ideal Husband,"Sir Robert Chiltern is a successful Government minister, well-off and with a loving wife. All this is threatened when Mrs Cheveley appears in London with damning evidence of a past misdeed. Sir Robert turns for help to his friend Lord Goring, an apparently idle philanderer and the despair of his father. Goring knows the lady of old, and, for him, takes the whole thing pretty seriously.",4.519523,1999-04-15,14000000,97.0,Released,He just doesn't know it yet.,An Ideal Husband,6.3,46,"['Drama', 'Comedy', 'Romance']",3,Drama,[],"['Miramax Films', 'Pyramide Productions']","['United Kingdom', 'United States of America']",['en'],1999.0,14000000,100.0
2966,10500000,,62,en,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",86.201184,1968-04-10,10500000,149.0,Released,An epic drama of adventure and exploration,2001: A Space Odyssey,7.9,2998,"['Science Fiction', 'Mystery', 'Adventure']",3,Science Fiction,"['moon', 'jupiter', 'artificial intelligence', 'man vs machine', 'technology', 'super computer', 'human being', 'space travel', 'space mission', 'moon base', 'astronaut', 'evolution', 'monolith', 'space station']","['Stanley Kubrick Productions', 'Metro-Goldwyn-Mayer (MGM)']","['United States of America', 'United Kingdom']","['en', 'ru']",1968.0,10500000,100.0
2967,10500000,http://www.et20.com/,601,en,E.T. the Extra-Terrestrial,"After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott. Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie, and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien.",56.105798,1982-04-03,10500000,115.0,Released,He is afraid. He is alone. He is three million light years from home.,E.T. the Extra-Terrestrial,7.3,3269,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']",4,Science Fiction,"['farewell', 'homesickness', 'nasa', 'extraterrestrial technology', 'operation', 'space marine', 'loss of father', 'hiding place', 'riding a bicycle', 'flying saucer', 'prosecution', 'halloween', 'flowerpot', 'finger', 'single']","['Universal Pictures', 'Amblin Entertainment']",['United States of America'],['en'],1982.0,10500000,100.0
2968,10000000,http://www.warnerbros.com/land-women,13067,en,In the Land of Women,"After a bad breakup with his girlfriend leaves him heartbroken, Carter Webb moves to Michigan to take care of his ailing grandmother. Once there, he gets mixed up in the lives of the mother and daughters who live across the street.",12.792446,2007-04-16,10000000,97.0,Released,Get ready to fall,In the Land of Women,5.8,160,"['Romance', 'Comedy', 'Drama']",3,Romance,"['infidelity', 'party', 'love', 'cancer', 'neighbor', 'writer', 'teenager', 'illness', 'flashback', 'actress']","['Castle Rock Entertainment', 'Land Films Inc.', 'Anonymous Content']",['United States of America'],['en'],2007.0,10000000,100.0
2970,10500000,,88641,en,There Goes My Baby,A group of high school seniors meets in the summer of 1965 and all struggle with the choices they have to make.,0.037073,1994-09-02,10500000,99.0,Released,,There Goes My Baby,8.5,2,"['Drama', 'Comedy']",2,Drama,[],['Nelson Entertainment'],['United States of America'],['en'],1994.0,10500000,100.0
2972,11000000,,14877,en,September Dawn,"A story set against the Mountain Meadows Massacre, the film is based upon the tragedy which occurred in Utah in 1857. A group of settlers, traveling on wagons, was murdered by the native Mormons. All together, about 140 souls of men, women and children, were taken.",3.646848,2007-05-17,11000000,110.0,Released,,September Dawn,5.0,16,"['Drama', 'Action', 'History', 'Western', 'Romance']",5,Drama,[],"['September Dawn', 'Voice Pictures', 'Black Diamond Pictures']",['Canada'],['en'],2007.0,11000000,100.0
2973,12000000,http://www.cristiadafilm.com/,96399,en,For Greater Glory - The True Story of Cristiada,"A chronicle of the Cristeros War (1926-1929), which was touched off by a rebellion against the Mexican government's attempt to secularize the country.",5.759545,2012-06-01,12000000,145.0,Released,The True Story of Cristiada,For Greater Glory - The True Story of Cristiada,6.4,35,"['History', 'Drama']",2,History,['duringcreditsstinger'],['Dos Corazones'],['Mexico'],"['es', 'en']",2012.0,12000000,100.0
2974,11000000,,304410,fr,La Famille Bélier,"The whole Bélier family is deaf, except for sixteen year old Paula who is the important translator in her parents' day to day life especially when it comes to matters concerning the family farm. When her music teacher discovers she has a fantastic singing voice and she gets an opportunity to enter a big Radio France contest the whole family's future is set up for big changes.",25.302978,2014-12-17,11000000,105.0,Released,,The Bélier Family,7.0,766,"['Comedy', 'Drama', 'Music']",3,Comedy,"['deafness', 'music', 'coming of age', 'teenage girl', 'singing', 'family', 'sign language']","['France 2 Cinéma', 'Mars Films', 'Nexus Factory', 'Umedia', 'Jerico', 'Vendôme Production', 'Quarante 12 Films']",['France'],['fr'],2014.0,11000000,100.0
2975,10000000,http://www.miramax.com/movie/good-will-hunting,489,en,Good Will Hunting,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",43.734886,1997-12-05,10000000,126.0,Released,"Some people can never believe in themselves, until someone believes in them.",Good Will Hunting,7.9,2811,['Drama'],1,Drama,"['baseball', 'boston', 'professor', 'm.i.t.', 'harvard university', 'ambition', 'mathematics', 'genius', 'love', 'friends', 'janitor', 'irish', 'psychologist', 'university', 'courtroom', 'flashback', 'prodigy']","['Miramax Films', 'Lawrence Bender Productions', 'Be Gentlemen Limited Partnership']","['Canada', 'United States of America']",['en'],1997.0,10000000,100.0
2976,11000000,,373314,en,Misconduct,"An ambitious lawyer finds himself caught in a power struggle between a corrupt pharmaceutical executive and his firm’s senior partner. When the case takes a deadly turn, he must race to uncover the truth before he loses everything.",10.016909,2016-02-05,11000000,106.0,Released,Ambition can be deadly,Misconduct,5.3,149,"['Drama', 'Thriller']",2,Drama,[],"['Lionsgate', 'Mike and Marty Productions']",['United States of America'],"['en', 'it']",2016.0,11000000,100.0
2977,10000000,,214,en,Saw III,"Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scramble to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.",33.124871,2006-10-27,10000000,108.0,Released,Suffering? You Haven't Seen Anything Yet...,Saw III,6.1,1071,"['Horror', 'Thriller', 'Crime']",3,Horror,"['brain tumor', 'nudity', 'suffocation', 'mutilation', 'severed foot', 'famous theme', 'shot in the face']","['Lions Gate Films', 'Twisted Pictures', 'Evolution Entertainment']",['United States of America'],['en'],2006.0,10000000,100.0
2978,10000000,,10890,en,Stripes,"John Winger, an indolent sad sack in his 30s, impulsively joins the U.S. Army after losing his job, his girlfriend and his apartment.",10.892398,1981-06-25,10000000,106.0,Released,The story of a man who wanted to keep the world safe for democracy...and meet girls.,Stripes,6.5,249,"['Action', 'Comedy']",2,Action,"['date', 'ex-girlfriend', 'u.s. army', 'military spoof']",['Columbia Pictures Industries'],['United States of America'],"['en', 'ru', 'pl']",1981.0,10000000,100.0
2979,28000000,https://www.uphe.com/movies/bring-it-on,1588,en,Bring It On,"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",14.754281,2000-08-25,28000000,98.0,Released,May the best moves win.,Bring It On,5.8,568,['Comedy'],1,Comedy,"['cheerleader', 'sport', 'high school', 'teenage girl', 'cheerleading', 'cheering crowd', 'duringcreditsstinger']",['Beacon Communications'],['United States of America'],['en'],2000.0,28000000,100.0
2980,10000000,http://www.purgeelectionyear.com,316727,en,The Purge: Election Year,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",53.727146,2016-06-29,10000000,105.0,Released,Keep America great,The Purge: Election Year,6.1,1306,"['Action', 'Horror', 'Thriller']",3,Action,"['dystopia', 'sequel', 'legalized murder']","['Universal Pictures', 'Why Not Productions', 'Platinum Dunes', 'Blumhouse Productions']","['France', 'United States of America']",['en'],2016.0,10000000,100.0
2981,10000000,,10314,en,She's All That,"High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.",8.9876,1999-01-29,10000000,95.0,Released,These two opposites attract... but EVERYONE'S trying to keep them apart!,She's All That,5.7,418,"['Comedy', 'Romance']",2,Comedy,"['tv star', 'jeep', 'volleyball', 'misfit', 'teen angst', 'house party', 'teen movie', 'teenager', 'avant-garde', 'popularity', 'little people', 'high school student', 'young love', 'prom queen', 'pygmalion', 'clown makeup', 'performance art', 'beatboxing', 'self expression', 'tripping', 'pool cleaner']","['Miramax Films', 'Tapestry Films', 'FilmColony']",['United States of America'],['en'],1999.0,10000000,100.0
2982,10000000,http://movies.break.com/saw4/,663,en,Saw IV,"Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences.",29.244768,2007-10-25,10000000,93.0,Released,You think it is over...but the games have just begun,Saw IV,5.9,903,"['Horror', 'Thriller', 'Crime']",3,Horror,"['ice', 'victim', 'pain', 'games', 'psychopath', 'blood', 'electric chair', 'doctor', 'torture', 'violence', 'police officer', 'fbi agent', 'female corpse']","['Lions Gate Films', 'Twisted Pictures']",['United States of America'],['en'],2007.0,10000000,100.0
